,rank,goodness,bad_minimax,frequency,neutrals_minimax,variance,human_selected
548,36.25,0.253041485957714,-0.2504133402892153,9991.0,-0.3278940875837379,0.5473158609801271,0
549,43.75,0.2787290058365112,-0.247951810906183,25002.0,-0.2171756766554501,0.5870431014516312,0
550,11.25,0.25507461668809434,-0.13152671292820103,8692.0,-0.10260647926280002,0.4261946490349137,0
551,45.0,0.2517568005855862,-0.13847291095953976,8388.0,-0.1034690988882117,0.4619948763222849,0
552,48.75,0.24061349522687484,-0.15181081397596063,6517.0,-0.13588367255205935,0.5632926318933745,1
553,56.25,0.23217633053760267,-0.17311278609880054,307.0,-0.11006165163412111,0.32305657102072344,0
554,62.5,0.2113755384965608,-0.15108177197366238,20545.0,-0.1318581886652199,0.3328307155284871,0
555,0.0,0.3719180569666487,-0.2821300159107091,665.0,-0.22460509283770855,0.5610901168740547,1
556,6.25,0.307453039415526,-0.3408965063226319,580.0,-0.20649826516443281,0.6969732154354306,0
557,11.25,0.26533085749927665,-0.28743650732437415,5314.0,-0.17188331445796412,0.6035413260127818,0
558,28.75,0.2546720723013489,-0.4814156849005053,1179.0,-0.14419890713721453,0.600699083513398,0
559,30.0,0.23103048334485363,-0.2981922456188633,5089.0,-0.22186513494206647,0.4896395530014317,0
560,10.0,0.43912139734709493,-0.2226321320398139,7845.0,-0.27221939881823637,0.5603156925738632,0
561,10.0,0.46645430000013804,-0.22046623567675327,8532.0,-0.15677383660308764,0.546039204844791,0
562,13.75,0.4392997685171194,-0.187839074959835,5446.0,-0.24396475185087854,0.5353297126753253,0
563,18.75,0.4284268968210702,-0.2328693172884206,15471.0,-0.16670057841104172,0.5071601177578887,0
564,20.0,0.4317613241677318,-0.22065287770661832,2641.0,-0.1861740931820155,0.5522041419783205,1
565,3.75,0.2600726268163548,-0.19764049343185877,10370.0,-0.20800510169773886,0.41491581579154485,1
566,13.75,0.244024910326879,-0.20321576713343004,6324.0,-0.16286617973825776,0.5689300545401484,0
567,13.75,0.25211791045651094,-0.18999529645285088,13688.0,-0.09856564922113313,0.5617942360825886,0
568,16.25,0.2417651902277134,-0.2750883954176785,13919.0,-0.16148458643403885,0.46410387889867116,0
569,52.5,0.21976181297714115,-0.2090901025991614,4647.0,-0.21335215378763098,0.39953086385384967,0
570,11.25,0.22671113090364822,-0.25216773857746894,13040.0,-0.1784598857668649,0.5675633052503793,0
571,18.75,0.2114682136673743,-0.1740600939506142,20386.0,-0.27510684124004464,0.4210128262816754,0
572,22.5,0.2174635693123037,-0.21719745372210195,7125.0,-0.2301274615828247,0.5475848858674257,0
573,27.5,0.22442533915339768,-0.19820664578411953,18316.0,-0.163668946310077,0.5752093748360388,0
574,35.0,0.21442475507979322,-0.1964541289584034,23211.0,-0.11469820104391885,0.4222449905058123,1
575,1.25,0.32287502896385006,-0.18943025363536234,3348.0,-0.17262029883921826,0.7234650648599582,1
576,6.25,0.286676000910081,-0.09137718796072407,5598.0,-0.16315422832374102,0.4825860934133856,0
577,13.75,0.27001816500077375,-0.13749517490411522,6517.0,-0.12749572408497215,0.5585914728901803,0
578,21.25,0.2624474872637345,-0.1547530894800155,2304.0,-0.16658504587802428,0.5681428683207427,0
579,32.5,0.26299560891911655,-0.11169525270263374,17508.0,-0.13688765582810877,0.5234371250013116,0
580,97.5,0.2181896622538706,-0.20662679008781235,13976.0,-0.0716733538031659,0.2981835217130744,0
581,120.0,0.2072914521382914,-0.23501135866350384,17638.0,-0.14129528865434815,0.29015573432091823,0
582,152.5,0.21081742698745587,-0.2403791268202157,16008.0,-0.17590588068198457,0.3367631819924249,1
583,201.25,0.20787479657255667,-0.1710237393911772,17075.0,-0.15256971097075747,0.29835671925735563,0
584,238.75,0.18927570825650852,-0.22361389112551164,11625.0,-0.19027483132243508,0.28967382680377873,0
585,16.25,0.35946059247964457,-0.21823952596141985,1487.0,-0.16359949422266304,0.4823556937690701,1
586,30.0,0.3453772611072357,-0.22503416952132646,8192.0,-0.21321213836313532,0.5531089940739142,0
587,38.75,0.3452755903153673,-0.20974904710214506,17908.0,-0.1688654733842345,0.5483033448121702,0
588,42.5,0.3279121832566053,-0.17317273298242927,7280.0,-0.17325103402797448,0.45075375461402895,0
589,48.75,0.33462036733406353,-0.1299867967855444,19738.0,-0.13707669679908444,0.4444612179587913,0
590,8.75,0.2758449541689519,-0.17800691561483362,1733.0,-0.469501643488702,0.4524745345409813,0
591,47.5,0.25484656966525226,-0.2620694781731911,12749.0,-0.17480931764390786,0.44023302518225477,0
592,48.75,0.24609438293145117,-0.2601779700068835,13568.0,-0.23863153412659235,0.5201532343331209,0
593,50.0,0.24745609109169106,-0.1527954516022143,16227.0,-0.24790951605350312,0.37815907534136767,0
594,91.25,0.23302767403022828,-0.249346660769491,9611.0,-0.3000574365205346,0.451437412553007,1
595,10.0,0.1741057757856975,-0.2058336461588324,9620.0,-0.3160780914492881,0.6480097378776284,1
596,15.0,0.16924627525950628,-0.14597423015663535,7780.0,-0.18432336589461548,0.4021477940850822,0
597,32.5,0.16743054778160313,-0.17319405169531107,13187.0,-0.17961288751565682,0.39692487618689326,0
598,42.5,0.1524334692849705,-0.2020513683474354,6060.0,-0.2758947853449794,0.4333856429904288,0
599,63.75,0.15226130869103963,-0.17969176533467004,11304.0,-0.25567419276245945,0.4339188289064004,0
600,1.25,0.3057244979067239,-0.13187792809707313,17525.0,-0.1736925535278522,0.5227002056618256,0
601,13.75,0.28262077081039905,-0.16257801144282347,27354.0,-0.20350772477005127,0.4897983315886547,0
602,20.0,0.2809908133876566,-0.13836020276412034,6999.0,-0.16695644907488663,0.4885201192974322,0
603,21.25,0.2713652419026729,-0.32916632926636136,15425.0,-0.1531796329849661,0.3664372902108419,0
604,22.5,0.27479462909483,-0.35275995307045727,6809.0,-0.20291290064279252,0.49479929036344666,1
605,86.25,0.20417578983193488,-0.11251229634426134,19198.0,-0.10625810791048311,0.381378117268875,0
606,90.0,0.19709162369296837,-0.21328004532655018,1591.0,-0.14733261946443285,0.36006834598146903,0
607,117.5,0.19507550145702102,-0.25185766141148436,4663.0,-0.12139327863697431,0.4146434885190721,0
608,117.5,0.19004771759736028,-0.1587705020061079,6567.0,-0.1930309593219733,0.2341967378076727,1
609,127.5,0.18802386794795453,-0.18427872149382277,7894.0,-0.18263119579214504,0.3206307088129284,0
610,7.5,0.30074057596929016,-0.19690072052639132,13204.0,-0.17046850005385747,0.6538645304456069,0
611,7.5,0.2862598966171485,-0.19207533615935635,27006.0,-0.17656626049519605,0.6017209314165844,0
612,22.5,0.2800640879432665,-0.21170716936100567,28078.0,-0.17195500819092124,0.6109442930878167,1
613,25.0,0.2539755393293572,-0.16104021576286984,17824.0,-0.19467714970251562,0.4550827676200382,0
614,33.75,0.25495741272057304,-0.21598823864653005,26794.0,-0.17179199219001431,0.5676898233941073,0
615,1.25,0.5381710210946149,-0.16971085693483645,16034.0,-0.17322144166599815,0.6198729850924708,0
616,10.0,0.44724874134990683,-0.1971146686638404,23390.0,-0.19648804970994305,0.5845494935366362,0
617,10.0,0.42305835234581685,-0.16671167956698843,22561.0,-0.13929082993802852,0.4928275315354193,1
618,11.25,0.43089860298761984,-0.15864713760972596,25018.0,-0.17819182650103818,0.5082586817342771,0
619,17.5,0.3883686007904674,-0.13719095890441577,4818.0,-0.2329027583557762,0.4548946934820635,0
620,15.0,0.2636435083113449,-0.1392934046597015,9789.0,-0.24174367539968886,0.4434478808186075,0
621,25.0,0.2542313209959054,-0.2050663826552995,3805.0,-0.29071909915900584,0.4964805681349147,0
622,60.0,0.2316939377404957,-0.25143862345525153,3116.0,-0.2342232325688092,0.4160575040207166,0
623,76.25,0.2300124514585664,-0.18561932723962363,25141.0,-0.16248695666175617,0.3439525567577042,0
624,91.25,0.253702191258831,-0.17305471371448933,10220.0,-0.1605149508757895,0.4244755898665158,0
625,26.25,0.23370540199929798,-0.2148657269738615,2025.0,-0.17725825881264365,0.3776759091547583,1
626,225.0,0.16932003068945053,-0.16529829767513915,21757.0,-0.20906065718274736,0.24856390844902362,0
627,262.5,0.17846799911755498,-0.258094678429648,3872.0,-0.23208312334881098,0.3593835730954582,0
628,275.0,0.15904016918457123,-0.15505547686397606,9437.0,-0.22009121579442456,0.22602354552571613,0
629,286.25,0.17698294030835282,-0.25193615860806434,5926.0,-0.15234064529376654,0.38650867303020836,0
630,10.0,0.2767957437465532,-0.1626154385726457,12822.0,-0.13786666171059156,0.5251392831051829,1
631,17.5,0.2744410641722301,-0.14337923745959244,12851.0,-0.1482361919752211,0.6914530861436511,0
632,21.25,0.2458705258533979,-0.12227296057919142,4783.0,-0.13937767543161914,0.674397243352098,0
633,25.0,0.24244878572769127,-0.16354968969677083,10672.0,-0.11953644426018568,0.6998776687858713,0
634,37.5,0.23294999116120738,-0.1283721313328983,8807.0,-0.11692198936067351,0.6025311124381565,0
635,1.25,0.3042882701923379,-0.19273341248408923,7932.0,-0.22867835050471907,0.5113960300962649,1
636,20.0,0.27075895471275324,-0.2094649724649896,1440.0,-0.1887011506346886,0.5315260682453772,0
637,88.75,0.23289289957887704,-0.3146427137320406,3112.0,-0.17095261251909818,0.5009089042011879,0
638,93.75,0.23413815433084514,-0.22896641209526236,4106.0,-0.2045751087118526,0.3668302896774868,0
639,98.75,0.23926732793575856,-0.22585100393312638,5358.0,-0.21156537874175543,0.4886907128813584,0
640,38.75,0.1540376730297254,-0.35156689476388475,8872.0,-0.18805668752381743,0.6956084584339645,0
641,53.75,0.14892629104001265,-0.13668078823487437,22868.0,-0.18807826232514646,0.31232415906779987,0
642,58.75,0.1434390146581477,-0.20446749129252947,17491.0,-0.19746547876554946,0.29189744093305314,0
643,68.75,0.1450535445707547,-0.23462182957581115,16517.0,-0.20895861203913588,0.31266061364498193,1
644,68.75,0.1416250667575334,-0.18239257891994867,20229.0,-0.16559372261632968,0.27754753754288064,0
645,10.0,0.2131617492595268,-0.16076289754038928,6708.0,-0.1210954019217169,0.464079135645792,0
646,47.5,0.1893852398522765,-0.20353255922962366,2985.0,-0.165019804704427,0.3530678519894826,0
647,62.5,0.17839900145995624,-0.3427231219691498,11746.0,-0.2053016810238433,0.38539264078618013,1
648,80.0,0.16632577845470498,-0.20544719521604185,117.0,-0.23196111481485784,0.3003925805692004,0
649,98.75,0.17670039954109115,-0.13882934976003283,2478.0,-0.17579522424452168,0.2307970040715396,0
650,45.0,0.16838788161925441,-0.2532344538805952,5242.0,-0.34114129663323123,0.445585385111964,0
651,52.5,0.1606506234130496,-0.21841749324588342,5891.0,-0.2947057514994317,0.47879937334119954,0
652,55.0,0.15604709756008506,-0.20391038727573632,3013.0,-0.3455100823100599,0.40594916041604084,1
653,60.0,0.14784087830397033,-0.1459849609759207,2884.0,-0.2785910342050814,0.3181170081060766,0
654,71.25,0.14557183093510084,-0.16506126836039994,13473.0,-0.2531079739313417,0.35813378639662924,0
655,23.75,0.24490831775305263,-0.1381710163846268,13988.0,-0.15581831921086378,0.37375561939341023,0
656,28.75,0.2436551886722579,-0.10906119190601589,22582.0,-0.17865420906493087,0.3442408361110472,0
657,31.25,0.23249710041985208,-0.24580733606202756,24609.0,-0.264038310559435,0.5971839215491191,0
658,48.75,0.22791029080670552,-0.17711236475858394,14862.0,-0.19690741936117984,0.5223939668286588,0
659,57.5,0.22355778471726828,-0.12686008983868954,17877.0,-0.24369465477570282,0.33201106456365753,0
660,70.0,0.3265602900965768,-0.199373565141115,3735.0,-0.2545359126311895,0.4121263123684023,1
661,90.0,0.27660800758302817,-0.21387501099231251,4068.0,-0.3421584140464917,0.3594846864861898,0
662,97.5,0.2757090379538875,-0.2237458160261091,5356.0,-0.35064546485981657,0.37831657083414455,0
663,100.0,0.25704979117480725,-0.18672008035662455,2071.0,-0.22251098417434723,0.3220634874794972,0
664,101.25,0.2646985337867325,-0.2184434750627593,13567.0,-0.3308425601508575,0.37720972381093754,0
665,10.0,0.25181816573285754,-0.1322109057622705,13523.0,-0.27110241864404916,0.43383157434724257,0
666,11.25,0.24581184780874135,-0.1032081002832849,24777.0,-0.2664533126723279,0.31821941800656883,0
667,23.75,0.23083532372274798,-0.14639821969544012,17182.0,-0.24921318417993402,0.40363205508575034,0
668,27.5,0.23151430959802125,-0.12741288716834864,10292.0,-0.09789343467270702,0.2886427913768767,1
669,30.0,0.24498074513084567,-0.17205103862140245,19135.0,-0.17639450556914807,0.3583115579944298,0
670,11.25,0.26356240498411876,-0.19147992909483783,5007.0,-0.18056557689010636,0.4785780018032484,1
671,15.0,0.23239105322863926,-0.2115702730762664,19787.0,-0.23463427950521412,0.410165817508332,0
672,30.0,0.20394600582734856,-0.25511018312388706,20841.0,-0.3279557052419588,0.44461760940740963,0
673,33.75,0.20987437612138019,-0.20071055139319108,17387.0,-0.22096659036905378,0.4216762791414112,0
674,36.25,0.2017853276528819,-0.1618655711595328,19385.0,-0.15461687189986684,0.36580842488853316,0
675,5.0,0.253690002570964,-0.16490956205865706,6708.0,-0.20472968671230007,0.49047720198381617,0
676,28.75,0.20823190026776064,-0.10421601146627939,2961.0,-0.17364197098463544,0.2691303355693191,0
677,46.25,0.21639839399672023,-0.14863978968603042,4839.0,-0.09712826403903756,0.31325961455346535,0
678,47.5,0.21950610187376005,-0.29086510257679926,3744.0,-0.23265702004226127,0.36214510722263843,0
679,48.75,0.20243520596964557,-0.12719464876141584,2909.0,-0.18740686102094029,0.26191025585229827,1
680,21.25,0.2671268219458925,-0.15060441258795884,8576.0,-0.6410796980819214,0.6410796980819214,1
681,71.25,0.23738780335140217,-0.12203356046700498,23715.0,-0.517653328465968,0.517653328465968,0
682,85.0,0.2520808963588453,-0.079712209182823,6378.0,-0.661400980061687,0.661400980061687,0
683,93.75,0.2496660709664048,-0.11389378645320929,12096.0,-0.646127222908004,0.646127222908004,0
684,121.25,0.24660539950044372,-0.0972382535725221,9935.0,-0.668674666896275,0.668674666896275,0
685,6.25,0.35112654646569125,-0.2147911482333289,2565.0,-0.18364650048224274,0.6138747566678867,0
686,13.75,0.313329311201286,-0.13339763086368153,1291.0,-0.19790807663659285,0.43395552939895543,0
687,22.5,0.3148773789695747,-0.21388526234219116,2384.0,-0.15559783585428022,0.5125176662306123,0
688,27.5,0.31871055562280565,-0.1337101784658685,3119.0,-0.22436429531296778,0.43601781794223077,1
689,66.25,0.27634655287594234,-0.14531308573247517,1283.0,-0.2770226577395278,0.37624133391298104,0
690,15.0,0.15976090644434593,-0.18341279788453746,4251.0,-0.2982678585769523,0.33843805444248815,0
691,17.5,0.1619696999887469,-0.1687945100501392,8446.0,-0.13509136586891202,0.6213588133342928,0
692,22.5,0.1555387489562632,-0.20665058651312504,14839.0,-0.31679316115268086,0.36850058236285155,0
693,63.75,0.15451651195379645,-0.16149277576614948,19072.0,-0.16790184623885115,0.5753848602713738,0
694,87.5,0.13537110350944992,-0.1568026705932356,10677.0,-0.21553170139217367,0.40342177270379015,1
695,6.25,0.32167090423476846,-0.12092304314667202,12126.0,-0.12241635583583954,0.5577601910181231,0
696,10.0,0.2999500793934883,-0.15422893644406752,15475.0,-0.19843998133222437,0.5008680981881172,0
697,10.0,0.3105750186175643,-0.1305427583278139,11065.0,-0.3091489393859038,0.4494493714666897,0
698,16.25,0.29420136927172524,-0.10030363898026855,18511.0,-0.141989714724692,0.516067501477007,1
699,20.0,0.2919341939896879,-0.11585213730330624,19029.0,-0.13489512861816635,0.5866405656357288,0
700,86.25,0.20417578983193488,-0.11251229634426134,19198.0,-0.10625810791048311,0.381378117268875,0
701,90.0,0.19709162369296837,-0.21328004532655018,1591.0,-0.14733261946443285,0.36006834598146903,0
702,117.5,0.19507550145702102,-0.25185766141148436,4663.0,-0.12139327863697431,0.4146434885190721,0
703,117.5,0.19004771759736028,-0.1587705020061079,6567.0,-0.1930309593219733,0.2341967378076727,1
704,127.5,0.18802386794795453,-0.18427872149382277,7894.0,-0.18263119579214504,0.3206307088129284,0
705,5.0,0.2711457631362211,-0.16491122887950918,22624.0,-0.23920833343372416,0.4708634386120194,0
706,13.75,0.2834911384981092,-0.15139240879291746,21752.0,-0.19159106797402348,0.454986188100412,0
707,16.25,0.25585758044148804,-0.15891633805421743,20486.0,-0.23856332385602275,0.3620417298973712,0
708,22.5,0.2356768032551344,-0.0997844009677407,4251.0,-0.15773770057114878,0.33220674685139034,1
709,30.0,0.23188522162937983,-0.14612055096641643,12136.0,-0.2178438772038719,0.4102305240835777,0
710,5.0,0.30363042726256967,-0.10805492246204455,22081.0,-0.10791276344786023,0.3678712518587807,0
711,20.0,0.28400249649811743,-0.1016386445960253,17591.0,-0.09079982923801284,0.3543560909887551,0
712,26.25,0.27306698702606624,-0.1882233560483567,4793.0,-0.17174186299420935,0.37791452547624677,1
713,37.5,0.2687917106595485,-0.12871106684539105,11270.0,-0.11121699026966891,0.3674594414027282,0
714,41.25,0.2596724732637539,-0.13543268950613116,21864.0,-0.13233681115765314,0.3560639047620146,0
715,0.0,0.31505100294628674,-0.16928776636280243,15950.0,-0.2819732692885077,0.4614797067279492,1
716,16.25,0.27475033393521153,-0.17239483633526856,8907.0,-0.2524579649714403,0.4848920077338492,0
717,18.75,0.25915380310777447,-0.15939304391097384,8102.0,-0.29780211477163515,0.4058084375951121,0
718,23.75,0.24919220784555832,-0.2381046516220561,21047.0,-0.22420236326885687,0.4437718888278452,0
719,35.0,0.24503430246071778,-0.1936952683907116,21096.0,-0.27008636288811194,0.44053528982986223,0
720,12.5,0.31081505204791976,-0.21656866704244973,9217.0,-0.053831963561796314,0.3816296936806616,0
721,16.25,0.3026672595940455,-0.21622747448269786,1322.0,-0.06777717712152616,0.37086544996309545,0
722,26.25,0.3030538274762042,-0.19799816151096897,3831.0,-0.061663145947291685,0.3841504680680114,0
723,35.0,0.28664881006503157,-0.333568174809493,14899.0,-0.1437614135766009,0.49872201914030345,1
724,36.25,0.29736457398210553,-0.24223508320763987,7689.0,-0.09520938756122055,0.42738115960178913,0
725,17.5,0.23378283009455614,-0.1341647531894639,20410.0,-0.21964193238002752,0.4317776003879952,0
726,30.0,0.22709997607186816,-0.16722805692660778,11858.0,-0.23119198596732907,0.44427025078446397,0
727,38.75,0.2239207834900133,-0.20112348329819432,11551.0,-0.2504822551726383,0.42405859054441825,0
728,43.75,0.22152569470587627,-0.18154133641034617,23751.0,-0.1778380012091482,0.41143067490175506,1
729,43.75,0.21036519485208086,-0.22697674977370394,18692.0,-0.2501569397067677,0.36284466353719663,0
730,30.0,0.23265853483899368,-0.24006078303832867,27105.0,-0.17322036058666837,0.42934404274155713,0
731,35.0,0.22961492575788378,-0.14326501592390736,19528.0,-0.16448419734693956,0.3486666523655304,0
732,35.0,0.22457315512411966,-0.1467338194719494,10709.0,-0.1724220888191161,0.31651766273508347,0
733,85.0,0.20293412872606753,-0.09284412263880688,12234.0,-0.10056914428541446,0.2620410133271209,0
734,103.75,0.19639105413190283,-0.16981186583826935,21706.0,-0.17237167523142014,0.3059130826645749,1
735,5.0,0.3190543487778178,-0.18367529980431263,23213.0,-0.09169717857513826,0.39985336255333265,0
736,6.25,0.30348631915513263,-0.20521786345981932,20110.0,-0.10256895067424987,0.5423846205499303,0
737,12.5,0.3002225680414075,-0.23853402327509957,13176.0,-0.12425109788662603,0.5200719003825787,0
738,32.5,0.2822969278049226,-0.2163544407865965,12281.0,-0.13019378460856235,0.5141615038434768,0
739,45.0,0.27548083405434337,-0.22979978068145637,13184.0,-0.15568669637939989,0.5415164443350253,0
740,3.75,0.22831950545384042,-0.13970528714733543,10846.0,-0.11131116282246034,0.40702425848654283,0
741,22.5,0.2172650342698046,-0.11190886557889575,10362.0,-0.11604746768062724,0.3543744162037346,0
742,53.75,0.18583312745798683,-0.3263907442313126,8072.0,-0.16855635711507613,0.39416740969756087,0
743,100.0,0.1697038482255621,-0.1299115797979127,23224.0,-0.1768263143774915,0.3990573782300643,0
744,106.25,0.17375045408745657,-0.2139226956708359,21642.0,-0.16197571973043223,0.5076752853079424,0
745,33.75,0.20935040097611501,-0.12588645329719886,13889.0,-0.20385942565102996,0.39667659189404375,0
746,68.75,0.1859982279925638,-0.14722080479914235,5520.0,-0.17434183116070537,0.2923492618749494,0
747,106.25,0.224043505358442,-0.11629100224961349,9150.0,-0.13268491966501708,0.5421201950600094,0
748,137.5,0.18041466107350548,-0.1666436867402404,431.0,-0.19387766002663478,0.4325227483395719,1
749,148.75,0.17456043017368983,-0.20518511228557437,9574.0,-0.20421597477924566,0.33639638749520867,0
750,3.75,0.40664632234751935,-0.16525115588160597,7845.0,-0.4481988484755077,0.508925449742517,1
751,3.75,0.4154292968594983,-0.13571870557065946,6585.0,-0.46551626880560365,0.46551626880560365,0
752,5.0,0.4049819341879887,-0.22958310904671556,5446.0,-0.4414891585895086,0.5253517638290202,0
753,11.25,0.382229862514282,-0.19008996277648482,5131.0,-0.4918721713257935,0.5002513326200996,0
754,16.25,0.3773178676000201,-0.16071654970632684,2641.0,-0.3606253955060916,0.5237318390654779,0
755,33.75,0.2560556951013214,-0.18777964456530147,13621.0,-0.12761569082205573,0.5194147045711991,0
756,97.5,0.2363928069131426,-0.21163723819068156,10309.0,-0.24755203942924353,0.33348127262067395,1
757,100.0,0.22370167243361028,-0.12712338006437984,3979.0,-0.29869028386435253,0.3062757350845939,0
758,116.25,0.21109888186704096,-0.10320146827727872,5602.0,-0.30186772681489477,0.2778723959273294,0
759,130.0,0.21084516982892162,-0.16351351652082172,9249.0,-0.3162952800579553,0.32484968527310415,0
760,0.0,0.2684280817198546,-0.23411985690635928,21135.0,-0.18886136115728128,0.5286909100388759,0
761,12.5,0.22809179785180791,-0.45712313103755475,4110.0,-0.18520618187555346,0.45712313103755475,0
762,20.0,0.2196785281799827,-0.26193531010277765,23350.0,-0.21956774655794795,0.40380000196448657,0
763,26.25,0.21176338955675242,-0.3242645732436884,1938.0,-0.21001620767267068,0.5182274189412637,1
764,31.25,0.2008819414966423,-0.24030697523353198,5192.0,-0.27587747773901217,0.4139110750679363,0
765,2.5,0.34191009294964525,-0.32955160073498724,12096.0,-0.1772110168225688,0.68643772481696,0
766,10.0,0.33888462083729626,-0.24113532559796247,12152.0,-0.11618811518470007,0.5667712695413036,0
767,11.25,0.33729421029214174,-0.35656422283315226,15181.0,-0.14606199622202465,0.6062157244067338,0
768,23.75,0.32491915898755785,-0.278799973058257,7646.0,-0.205703039127764,0.5283293962968661,0
769,28.75,0.32693596878397607,-0.24148933012426052,13843.0,-0.1691617405233249,0.5945981897134615,0
770,2.5,0.3162639533606187,-0.2493655385771767,6783.0,-0.39607409538470445,0.5751368341594437,0
771,15.0,0.2820414005648769,-0.14246226046594823,6797.0,-0.23486866590939817,0.46682780845337074,1
772,20.0,0.3070905724768385,-0.19906049813145862,4804.0,-0.21841493987123725,0.6043669237931831,0
773,21.25,0.27046173776044186,-0.13562734033079513,21025.0,-0.26359911304008105,0.40494748755890136,0
774,23.75,0.27727816635490926,-0.13513422293822341,17080.0,-0.23925242328858173,0.5227583982613034,0
775,3.75,0.38352954075331586,-0.16566224130040727,1722.0,-0.17223425775671722,0.47062138877238135,0
776,10.0,0.36491332560653017,-0.16624664227405928,3275.0,-0.1713458107699232,0.437594138330706,0
777,16.25,0.3553941406612118,-0.21984540086677262,6437.0,-0.17640034198518176,0.4345144660982918,0
778,16.25,0.3464617266783363,-0.19694522940212547,16573.0,-0.21790817140711213,0.4308087649756329,0
779,21.25,0.34234458182031274,-0.15117985563261463,220.0,-0.1850738993580311,0.42525747214246495,1
780,17.5,0.32654802748107703,-0.23439978164334974,503.0,-0.2832168223030264,0.56200754709942,1
781,20.0,0.32668929991651036,-0.2919937754354141,1013.0,-0.24827165515597918,0.5043258430875163,0
782,28.75,0.3163843838147571,-0.23137306493697182,74.0,-0.23269489653047193,0.5452748782451945,0
783,41.25,0.3116232852010688,-0.28652471439502664,323.0,-0.2047143445152774,0.4715533728596169,0
784,41.25,0.3055425478014026,-0.1866665480784719,81.0,-0.2040098263639575,0.45445762820498126,0
785,17.5,0.23131352861613472,-0.08932680325873799,12036.0,-0.17993253558720426,0.34442620166352594,0
786,17.5,0.2221483645561425,-0.06789524528917885,13887.0,-0.11421362109846293,0.337517440021706,0
787,27.5,0.21860334299174064,-0.14202639179605436,10220.0,-0.250165248006082,0.43870342139461277,0
788,32.5,0.22011282184940517,-0.07813217328350593,11642.0,-0.15094313246333316,0.36312623405337924,0
789,66.25,0.19860514588028436,-0.11993040491318059,19788.0,-0.14773001983828057,0.3142151429965074,0
790,1.25,0.2522552065148092,-0.16110953821960708,27229.0,-0.17817566642252955,0.5431192677628672,0
791,18.75,0.2228510121053294,-0.14445520742054882,26321.0,-0.2721299535483169,0.5209297812785836,0
792,35.0,0.20492345474034201,-0.22228053071462303,20750.0,-0.20998952038688742,0.5046974528268703,0
793,41.25,0.1971314388226367,-0.23863024884349804,13555.0,-0.20639575214443417,0.4391902929020966,1
794,48.75,0.20837385810285766,-0.2060939196812224,24746.0,-0.2937700361620446,0.4329536397688891,0
795,60.0,0.23151836816651725,-0.1785869440844138,21475.0,-0.21627520924313884,0.482229806853471,0
796,61.25,0.23314817311774316,-0.1738079757252644,5837.0,-0.32938065246723564,0.4299002852516665,0
797,65.0,0.22839923517418192,-0.1430210984217,11596.0,-0.15776452970145094,0.41774595488918465,0
798,68.75,0.23281371386542105,-0.1441814661730201,140.0,-0.18621914392932512,0.42804853827955774,0
799,68.75,0.240768022828482,-0.1556697259417326,5941.0,-0.1971409430421411,0.3795135414976438,0
800,13.75,0.29948206601538413,-0.21554404217807363,22537.0,-0.20224665008445195,0.44082268722894186,0
801,23.75,0.27534911093326775,-0.19900634924013297,26239.0,-0.14939289553292293,0.39385231894158174,0
802,27.5,0.27459019395161205,-0.27582481462441216,23824.0,-0.15441194271470957,0.37164448072512446,0
803,31.25,0.274195992669284,-0.3085206578578224,28501.0,-0.17857124707265268,0.4293241192575558,0
804,61.25,0.2536592049651287,-0.22617518860915706,21037.0,-0.16514755183426477,0.3513371369065314,0
805,6.25,0.23366396749483578,-0.14778402331383936,15282.0,-0.1634590775186693,0.6486223408109526,0
806,13.75,0.2337348372701685,-0.18105098983617499,7288.0,-0.20487710936031253,0.6919601267150965,0
807,18.75,0.21759882996392177,-0.13536096750096874,12115.0,-0.1369092153246068,0.6144120114055948,0
808,20.0,0.2116726509832778,-0.21645164159591082,2039.0,-0.18881601694452954,0.5977433855285431,0
809,21.25,0.21513075263166334,-0.16225724741325945,2066.0,-0.16021948673050826,0.539419380050076,1
810,13.75,0.29948206601538413,-0.21554404217807363,22537.0,-0.20224665008445195,0.44082268722894186,0
811,23.75,0.27534911093326775,-0.19900634924013297,26239.0,-0.14939289553292293,0.39385231894158174,0
812,27.5,0.27459019395161205,-0.27582481462441216,23824.0,-0.15441194271470957,0.37164448072512446,0
813,31.25,0.274195992669284,-0.3085206578578224,28501.0,-0.17857124707265268,0.4293241192575558,0
814,61.25,0.2536592049651287,-0.22617518860915706,21037.0,-0.16514755183426477,0.3513371369065314,0
815,2.5,0.24948095470028311,-0.16329526899874744,3348.0,-0.15393263580522573,0.6994908995571151,0
816,3.75,0.24771441110083348,-0.24216644728515166,2079.0,-0.1592263351226355,0.7938415334102688,0
817,18.75,0.22663032600840283,-0.36850519110938335,13305.0,-0.1652994710258995,0.5155277015492133,1
818,35.0,0.20916043834048578,-0.23355275582047794,10712.0,-0.1607382665259749,0.6386766871312477,0
819,55.0,0.18701172058035218,-0.1587914448140764,5427.0,-0.1393276713791133,0.40568351770362066,0
820,7.5,0.23281331175405354,-0.1916692459882936,21646.0,-0.16224738020376153,0.562409140900884,0
821,45.0,0.2022162873029145,-0.33201017452833503,5089.0,-0.15413390682257191,0.4043314610595856,0
822,83.75,0.1747943706126355,-0.2465331499429274,17719.0,-0.20599598398977595,0.3516112912360588,1
